question_id,model_1,model_2,mean_pairwise_similarity,mean_centroid_comparison,questionnaire,question_type,model_domain
67,human,Mistral-124B-large-standard,0.2995422,0.58449066,patient_anamnesis_assessment,whq,human
67,human,R1-Qwen-8B-standard,0.24756481,0.5440418,patient_anamnesis_assessment,whq,human
67,human,biogpt-medical,0.20385312,0.41449517,patient_anamnesis_assessment,whq,human
67,human,biogpt-medtext-347M-medical,0.2729671,0.57010156,patient_anamnesis_assessment,whq,human
67,human,bloom-6B4-german-standard,0.27235046,0.6174591,patient_anamnesis_assessment,whq,human
67,human,llama-3.3-70B-standard,0.26979765,0.55081916,patient_anamnesis_assessment,whq,human
67,human,ministral-8B-standard,0.26416835,0.54406035,patient_anamnesis_assessment,whq,human
67,human,mistral-7B-medical,0.23507401,0.51656854,patient_anamnesis_assessment,whq,human
67,human,mistral-7B-standard,0.25089836,0.5951251,patient_anamnesis_assessment,whq,human
67,human,qwen2.5-7B-standard,0.26466304,0.52576077,patient_anamnesis_assessment,whq,human
67,human,qwen2.5-7B-medical,0.23771234,0.4711929,patient_anamnesis_assessment,whq,human
67,human,llama-3.2-3B-standard,0.25659576,0.57953316,patient_anamnesis_assessment,whq,human
67,human,flanT5-base-medical,0.22630885,0.49148467,patient_anamnesis_assessment,whq,human
67,human,flanT5-base-standard,0.20509957,0.41660896,patient_anamnesis_assessment,whq,human
67,human,gemma3-4B-standard,0.36777508,0.7574632,patient_anamnesis_assessment,whq,human
67,human,llama-3.2-1B-medical,0.268331,0.5846536,patient_anamnesis_assessment,whq,human
67,human,llama-3.2-1B-standard,0.18777274,0.3519959,patient_anamnesis_assessment,whq,human
67,Mistral-124B-large-standard,R1-Qwen-8B-standard,0.32596987,0.54290026,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,biogpt-medical,0.10368112,0.1597721,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,biogpt-medtext-347M-medical,0.031561304,0.049956992,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,bloom-6B4-german-standard,0.3375132,0.57992256,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,llama-3.3-70B-standard,0.3220072,0.49823666,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,ministral-8B-standard,0.5424001,0.8466135,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,mistral-7B-medical,0.47700104,0.7944048,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,mistral-7B-standard,0.3462347,0.6224153,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,qwen2.5-7B-standard,0.40336266,0.6072811,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,qwen2.5-7B-medical,0.46300334,0.6955532,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,llama-3.2-3B-standard,0.38760594,0.6634656,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,flanT5-base-medical,0.33659786,0.55401176,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,flanT5-base-standard,0.4193373,0.64554507,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,gemma3-4B-standard,0.45064077,0.7034106,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,llama-3.2-1B-medical,0.36767676,0.60714614,patient_anamnesis_assessment,whq,general
67,Mistral-124B-large-standard,llama-3.2-1B-standard,0.09496348,0.1349152,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,biogpt-medical,0.232518,0.4035356,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,biogpt-medtext-347M-medical,0.16273533,0.29009944,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,bloom-6B4-german-standard,0.41057074,0.794495,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,llama-3.3-70B-standard,0.3036726,0.5291752,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,ministral-8B-standard,0.33201626,0.58364487,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,mistral-7B-medical,0.25967348,0.48705047,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,mistral-7B-standard,0.31511337,0.6379701,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,qwen2.5-7B-standard,0.20585215,0.34903848,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,qwen2.5-7B-medical,0.22339417,0.3779566,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,llama-3.2-3B-standard,0.39906833,0.769306,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,flanT5-base-medical,0.3865627,0.71655816,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,flanT5-base-standard,0.41806272,0.72481704,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,gemma3-4B-standard,0.3946259,0.6937258,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,llama-3.2-1B-medical,0.3999924,0.7438796,patient_anamnesis_assessment,whq,general
67,R1-Qwen-8B-standard,llama-3.2-1B-standard,0.1937252,0.30996615,patient_anamnesis_assessment,whq,general
67,biogpt-medical,biogpt-medtext-347M-medical,0.40130913,0.661916,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,bloom-6B4-german-standard,0.27558166,0.49341488,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,llama-3.3-70B-standard,0.13312905,0.21464738,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,ministral-8B-standard,0.17065239,0.27756232,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,mistral-7B-medical,0.06994596,0.12138577,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,mistral-7B-standard,0.30856887,0.578022,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,qwen2.5-7B-standard,0.08651974,0.13573502,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,qwen2.5-7B-medical,0.0710826,0.1112736,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,llama-3.2-3B-standard,0.18857807,0.33635807,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,flanT5-base-medical,0.26508567,0.4546493,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,flanT5-base-standard,0.23917022,0.38366556,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,gemma3-4B-standard,0.22942612,0.37316763,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,llama-3.2-1B-medical,0.30268323,0.5208324,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medical,llama-3.2-1B-standard,0.2538859,0.37585944,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,bloom-6B4-german-standard,0.21220261,0.39025855,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,llama-3.3-70B-standard,0.12142035,0.20108703,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,ministral-8B-standard,0.09170194,0.1532027,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,mistral-7B-medical,0.05217774,0.09301013,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,mistral-7B-standard,0.1931996,0.37173924,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,qwen2.5-7B-standard,0.05924282,0.09546675,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,qwen2.5-7B-medical,0.031178113,0.050132398,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,llama-3.2-3B-standard,0.19131888,0.35051632,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,flanT5-base-medical,0.1784338,0.31434548,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,flanT5-base-standard,0.12153457,0.20025593,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,gemma3-4B-standard,0.24968606,0.41715282,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,llama-3.2-1B-medical,0.18503852,0.32704806,patient_anamnesis_assessment,whq,biomedical
67,biogpt-medtext-347M-medical,llama-3.2-1B-standard,0.23953441,0.36424595,patient_anamnesis_assessment,whq,biomedical
67,bloom-6B4-german-standard,llama-3.3-70B-standard,0.28034332,0.50398874,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,ministral-8B-standard,0.35530132,0.6443515,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,mistral-7B-medical,0.26695412,0.5165587,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,mistral-7B-standard,0.3627469,0.7576592,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,qwen2.5-7B-standard,0.17885776,0.31286886,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,qwen2.5-7B-medical,0.2012694,0.35130507,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,llama-3.2-3B-standard,0.389804,0.7752377,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,flanT5-base-medical,0.39139205,0.7484799,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,flanT5-base-standard,0.39628953,0.70882046,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,gemma3-4B-standard,0.37805194,0.68563104,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,llama-3.2-1B-medical,0.39426738,0.7564468,patient_anamnesis_assessment,whq,general
67,bloom-6B4-german-standard,llama-3.2-1B-standard,0.23337746,0.3852332,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,ministral-8B-standard,0.32993558,0.53882277,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,mistral-7B-medical,0.25004578,0.4357059,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,mistral-7B-standard,0.25939083,0.4878829,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,qwen2.5-7B-standard,0.2323119,0.36594588,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,qwen2.5-7B-medical,0.26919872,0.42312688,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,llama-3.2-3B-standard,0.26793423,0.47985232,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,flanT5-base-medical,0.29142648,0.5018662,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,flanT5-base-standard,0.31977206,0.5150566,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,gemma3-4B-standard,0.33770385,0.5515258,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,llama-3.2-1B-medical,0.27048445,0.46732682,patient_anamnesis_assessment,whq,general
67,llama-3.3-70B-standard,llama-3.2-1B-standard,0.17700493,0.2631122,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,mistral-7B-medical,0.4471564,0.7860112,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,mistral-7B-standard,0.39719483,0.75363314,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,qwen2.5-7B-standard,0.37448272,0.5950762,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,qwen2.5-7B-medical,0.4576246,0.72560847,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,llama-3.2-3B-standard,0.4013873,0.7251675,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,flanT5-base-medical,0.3811238,0.6620953,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,flanT5-base-standard,0.45287478,0.7358477,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,gemma3-4B-standard,0.41425553,0.6824856,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,llama-3.2-1B-medical,0.37467384,0.653021,patient_anamnesis_assessment,whq,general
67,ministral-8B-standard,llama-3.2-1B-standard,0.15154348,0.2272418,patient_anamnesis_assessment,whq,general
67,mistral-7B-medical,mistral-7B-standard,0.28091517,0.5687071,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,qwen2.5-7B-standard,0.38952652,0.6604423,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,qwen2.5-7B-medical,0.44081378,0.7457704,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,llama-3.2-3B-standard,0.34164563,0.6585785,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,flanT5-base-medical,0.25450224,0.47174034,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,flanT5-base-standard,0.32580295,0.56483537,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,gemma3-4B-standard,0.3303012,0.5806205,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,llama-3.2-1B-medical,0.24411468,0.45396748,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-medical,llama-3.2-1B-standard,0.0685592,0.10969171,patient_anamnesis_assessment,whq,biomedical
67,mistral-7B-standard,qwen2.5-7B-standard,0.21533197,0.39408827,patient_anamnesis_assessment,whq,general
67,mistral-7B-standard,qwen2.5-7B-medical,0.27736387,0.5065088,patient_anamnesis_assessment,whq,general
67,mistral-7B-standard,llama-3.2-3B-standard,0.32297444,0.6720276,patient_anamnesis_assessment,whq,general
67,mistral-7B-standard,flanT5-base-medical,0.36865783,0.7376019,patient_anamnesis_assessment,whq,general
67,mistral-7B-standard,flanT5-base-standard,0.38668764,0.7236262,patient_anamnesis_assessment,whq,general
67,mistral-7B-standard,gemma3-4B-standard,0.31112778,0.590348,patient_anamnesis_assessment,whq,general
67,mistral-7B-standard,llama-3.2-1B-medical,0.3534417,0.70947284,patient_anamnesis_assessment,whq,general
67,mistral-7B-standard,llama-3.2-1B-standard,0.20465192,0.35343617,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-standard,qwen2.5-7B-medical,0.57102716,0.8733298,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-standard,llama-3.2-3B-standard,0.22052315,0.3842886,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-standard,flanT5-base-medical,0.21842478,0.36600316,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-standard,flanT5-base-standard,0.2332117,0.3655011,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-standard,gemma3-4B-standard,0.31510317,0.5007333,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-standard,llama-3.2-1B-medical,0.25004458,0.42035848,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-standard,llama-3.2-1B-standard,0.06577271,0.095131725,patient_anamnesis_assessment,whq,general
67,qwen2.5-7B-medical,llama-3.2-3B-standard,0.27443576,0.47719532,patient_anamnesis_assessment,whq,biomedical
67,qwen2.5-7B-medical,flanT5-base-medical,0.25081578,0.41936287,patient_anamnesis_assessment,whq,biomedical
67,qwen2.5-7B-medical,flanT5-base-standard,0.28760347,0.44976395,patient_anamnesis_assessment,whq,biomedical
67,qwen2.5-7B-medical,gemma3-4B-standard,0.33877283,0.5371734,patient_anamnesis_assessment,whq,biomedical
67,qwen2.5-7B-medical,llama-3.2-1B-medical,0.24668954,0.41381404,patient_anamnesis_assessment,whq,biomedical
67,qwen2.5-7B-medical,llama-3.2-1B-standard,0.038890067,0.056126833,patient_anamnesis_assessment,whq,biomedical
67,llama-3.2-3B-standard,flanT5-base-medical,0.33282283,0.6340595,patient_anamnesis_assessment,whq,general
67,llama-3.2-3B-standard,flanT5-base-standard,0.38900107,0.69314355,patient_anamnesis_assessment,whq,general
67,llama-3.2-3B-standard,gemma3-4B-standard,0.3779543,0.68285275,patient_anamnesis_assessment,whq,general
67,llama-3.2-3B-standard,llama-3.2-1B-medical,0.32747054,0.6259051,patient_anamnesis_assessment,whq,general
67,llama-3.2-3B-standard,llama-3.2-1B-standard,0.14066987,0.23132077,patient_anamnesis_assessment,whq,general
67,flanT5-base-medical,flanT5-base-standard,0.494816,0.84780455,patient_anamnesis_assessment,whq,biomedical
67,flanT5-base-medical,gemma3-4B-standard,0.37007406,0.6429186,patient_anamnesis_assessment,whq,biomedical
67,flanT5-base-medical,llama-3.2-1B-medical,0.4171761,0.76671755,patient_anamnesis_assessment,whq,biomedical
67,flanT5-base-medical,llama-3.2-1B-standard,0.23319939,0.36874026,patient_anamnesis_assessment,whq,biomedical
67,flanT5-base-standard,gemma3-4B-standard,0.36764434,0.59738004,patient_anamnesis_assessment,whq,general
67,flanT5-base-standard,llama-3.2-1B-medical,0.43932614,0.7551938,patient_anamnesis_assessment,whq,general
67,flanT5-base-standard,llama-3.2-1B-standard,0.23454617,0.3468782,patient_anamnesis_assessment,whq,general
67,gemma3-4B-standard,llama-3.2-1B-medical,0.4242298,0.7394144,patient_anamnesis_assessment,whq,general
67,gemma3-4B-standard,llama-3.2-1B-standard,0.16099074,0.24141532,patient_anamnesis_assessment,whq,general
67,llama-3.2-1B-medical,llama-3.2-1B-standard,0.20071194,0.3184093,patient_anamnesis_assessment,whq,biomedical
68,human,flanT5-base-standard,0.24755703,0.41669083,patient_anamnesis_assessment,pq,human
68,human,qwen2.5-7B-standard,0.31997964,0.53036,patient_anamnesis_assessment,pq,human
68,human,ministral-8B-standard,0.30851957,0.49715525,patient_anamnesis_assessment,pq,human
68,human,llama-3.3-70B-standard,0.2399049,0.370976,patient_anamnesis_assessment,pq,human
68,human,llama-3.2-3B-standard,0.23261945,0.47300938,patient_anamnesis_assessment,pq,human
68,human,llama-3.2-1B-standard,0.27694342,0.54113674,patient_anamnesis_assessment,pq,human
68,human,mistral-7B-medical,0.20161894,0.41807425,patient_anamnesis_assessment,pq,human
68,human,qwen2.5-7B-medical,0.2367183,0.36817533,patient_anamnesis_assessment,pq,human
68,human,phi-4-mini-standard,0.32643878,0.54919463,patient_anamnesis_assessment,pq,human
68,human,mistral-7B-standard,0.26816607,0.5008873,patient_anamnesis_assessment,pq,human
68,human,llama-3.2-1B-medical,0.3020365,0.5614203,patient_anamnesis_assessment,pq,human
68,human,biogpt-medtext-347M-medical,0.18643554,0.32782698,patient_anamnesis_assessment,pq,human
68,human,biogpt-medical,0.19936495,0.40478277,patient_anamnesis_assessment,pq,human
68,human,R1-Qwen-8B-standard,0.24109341,0.4102527,patient_anamnesis_assessment,pq,human
68,human,Mistral-124B-large-standard,0.3568449,0.5188923,patient_anamnesis_assessment,pq,human
68,human,bloom-6B4-german-standard,0.23854235,0.44225556,patient_anamnesis_assessment,pq,human
68,human,gemma3-4B-standard,0.3220939,0.48737454,patient_anamnesis_assessment,pq,human
68,human,flanT5-base-medical,0.24678935,0.47314584,patient_anamnesis_assessment,pq,human
68,flanT5-base-standard,qwen2.5-7B-standard,0.476381,0.7052721,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,ministral-8B-standard,0.52463895,0.7551334,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,llama-3.3-70B-standard,0.4598269,0.6351186,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,llama-3.2-3B-standard,0.40119874,0.72868025,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,llama-3.2-1B-standard,0.43372703,0.75698316,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,mistral-7B-medical,0.32935196,0.6100089,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,qwen2.5-7B-medical,0.41712242,0.5794824,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,phi-4-mini-standard,0.49786666,0.74815464,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,mistral-7B-standard,0.4188168,0.69873756,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,llama-3.2-1B-medical,0.47402462,0.7870157,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,biogpt-medtext-347M-medical,0.07642476,0.120033905,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,biogpt-medical,0.14423779,0.26158094,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,R1-Qwen-8B-standard,0.5516538,0.8384682,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,Mistral-124B-large-standard,0.5555467,0.7215594,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,bloom-6B4-german-standard,0.47512618,0.7868113,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,gemma3-4B-standard,0.45364866,0.61313164,patient_anamnesis_assessment,pq,general
68,flanT5-base-standard,flanT5-base-medical,0.44446418,0.7611305,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,ministral-8B-standard,0.61963445,0.8782303,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,llama-3.3-70B-standard,0.61205447,0.832454,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,llama-3.2-3B-standard,0.43035707,0.7696905,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,llama-3.2-1B-standard,0.37710658,0.6481024,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,mistral-7B-medical,0.36844808,0.67198855,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,qwen2.5-7B-medical,0.6388611,0.8739625,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,phi-4-mini-standard,0.5856432,0.86660504,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,mistral-7B-standard,0.5196222,0.853665,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,llama-3.2-1B-medical,0.4009521,0.65551823,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,biogpt-medtext-347M-medical,0.11898569,0.18402392,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,biogpt-medical,0.14004983,0.25010327,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,R1-Qwen-8B-standard,0.497339,0.7443586,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,Mistral-124B-large-standard,0.6552417,0.8380362,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,bloom-6B4-german-standard,0.41007856,0.6687108,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,gemma3-4B-standard,0.64976287,0.86476624,patient_anamnesis_assessment,pq,general
68,qwen2.5-7B-standard,flanT5-base-medical,0.39421052,0.664753,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,llama-3.3-70B-standard,0.64356446,0.85098755,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,llama-3.2-3B-standard,0.40053135,0.69644153,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,llama-3.2-1B-standard,0.40328628,0.6738354,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,mistral-7B-medical,0.36014602,0.6385945,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,qwen2.5-7B-medical,0.6396322,0.8507024,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,phi-4-mini-standard,0.5314997,0.7646313,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,mistral-7B-standard,0.50939554,0.8136091,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,llama-3.2-1B-medical,0.38356456,0.6096655,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,biogpt-medtext-347M-medical,0.0258151,0.038816314,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,biogpt-medical,0.04410575,0.076576024,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,R1-Qwen-8B-standard,0.47806513,0.69562894,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,Mistral-124B-large-standard,0.73315346,0.9116267,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,bloom-6B4-german-standard,0.396815,0.6291009,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,gemma3-4B-standard,0.6208326,0.80330276,patient_anamnesis_assessment,pq,general
68,ministral-8B-standard,flanT5-base-medical,0.3771507,0.6183125,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,llama-3.2-3B-standard,0.41625047,0.6945447,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,llama-3.2-1B-standard,0.40115276,0.6432022,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,mistral-7B-medical,0.39749873,0.6763627,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,qwen2.5-7B-medical,0.69717073,0.8897825,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,phi-4-mini-standard,0.5293135,0.730734,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,mistral-7B-standard,0.5263126,0.80668086,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,llama-3.2-1B-medical,0.35247055,0.53761744,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,biogpt-medtext-347M-medical,0.025228035,0.03640167,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,biogpt-medical,0.070499614,0.11745778,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,R1-Qwen-8B-standard,0.4904434,0.68482065,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,Mistral-124B-large-standard,0.6406422,0.7644254,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,bloom-6B4-german-standard,0.3807828,0.5793046,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,gemma3-4B-standard,0.6120905,0.76000726,patient_anamnesis_assessment,pq,general
68,llama-3.3-70B-standard,flanT5-base-medical,0.3987255,0.6272843,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,llama-3.2-1B-standard,0.3246971,0.68459415,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,mistral-7B-medical,0.29368818,0.65712404,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,qwen2.5-7B-medical,0.39238715,0.65853137,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,phi-4-mini-standard,0.4389631,0.7968771,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,mistral-7B-standard,0.3689852,0.7436764,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,llama-3.2-1B-medical,0.388275,0.7787659,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,biogpt-medtext-347M-medical,0.11136478,0.21130157,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,biogpt-medical,0.15169442,0.33233923,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,R1-Qwen-8B-standard,0.43439323,0.7976053,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,Mistral-124B-large-standard,0.40935203,0.64229345,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,bloom-6B4-german-standard,0.38679835,0.7738045,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,gemma3-4B-standard,0.40747035,0.6652964,patient_anamnesis_assessment,pq,general
68,llama-3.2-3B-standard,flanT5-base-medical,0.370071,0.7655833,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,mistral-7B-medical,0.29167816,0.62712926,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,qwen2.5-7B-medical,0.3375657,0.5443927,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,phi-4-mini-standard,0.39644623,0.6915761,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,mistral-7B-standard,0.35594255,0.68936175,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,llama-3.2-1B-medical,0.39465317,0.76063323,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,biogpt-medtext-347M-medical,0.085931644,0.15667516,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,biogpt-medical,0.18362616,0.3865796,patient_anamnesis_assessment,pq,general
68,llama-3.2-1B-standard,R1-Qwen-8B-standard,0.46016517,0.8119158,patient_anamnesis_assessment,pq,general
